-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 03/01/2024 
Location: Latitude  60.38   Longitude 24.36 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 91.48 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2003,6,1,4.6
2003,6,2,5.04
2003,6,3,5.44
2003,6,4,4.29
2003,6,5,5.91
2003,6,6,4.41
2003,6,7,2.45
2003,6,8,7.41
2003,6,9,2.43
2003,6,10,5.37
2003,6,11,6.21
2003,6,12,6.52
2003,6,13,5.27
2003,6,14,5.39
2003,6,15,5.43
2003,6,16,5.05
2003,6,17,5.51
2003,6,18,5.53
2003,6,19,4.29
2003,6,20,3.88
2003,6,21,4.99
2003,6,22,3.14
2003,6,23,5.73
2003,6,24,7.29
2003,6,25,6.63
2003,6,26,5.58
2003,6,27,7.02
2003,6,28,3.29
2003,6,29,3.95
2003,6,30,2.47
2003,7,1,4.2
2003,7,2,5.58
2003,7,3,4.84
2003,7,4,5.37
2003,7,5,5.29
2003,7,6,5.86
2003,7,7,7.04
2003,7,8,5.03
2003,7,9,2.34
2003,7,10,2.55
2003,7,11,2.2
2003,7,12,2.02
2003,7,13,5.01
2003,7,14,6.56
2003,7,15,6.56
2003,7,16,6.47
2003,7,17,7.66
2003,7,18,7.35
2003,7,19,6.82
2003,7,20,5.68
2003,7,21,5.77
2003,7,22,5.86
2003,7,23,2.91
2003,7,24,5.5
2003,7,25,6.09
2003,7,26,5.21
2003,7,27,3.14
2003,7,28,4.3
2003,7,29,6.08
2003,7,30,5.83
2003,7,31,5.88
2003,8,1,5.71
2003,8,2,6.45
2003,8,3,5.19
2003,8,4,4.71
2003,8,5,3.56
2003,8,6,5.18
2003,8,7,4.59
2003,8,8,5.19
2003,8,9,5.87
2003,8,10,4.7
2003,8,11,3.13
2003,8,12,3.78
2003,8,13,5.31
2003,8,14,2.91
2003,8,15,4.27
2003,8,16,3.1
2003,8,17,4.19
2003,8,18,4.74
2003,8,19,5.14
2003,8,20,2.11
2003,8,21,4.22
2003,8,22,2.94
2003,8,23,1.56
2003,8,24,2.89
2003,8,25,2.42
2003,8,26,2.2
2003,8,27,3.42
2003,8,28,2.58
2003,8,29,3.21
2003,8,30,3.26
2003,8,31,2.45
2003,9,1,3.25
2003,9,2,3.35
2003,9,3,4.19
2003,9,4,2.99
2003,9,5,4.31
2003,9,6,4.63
2003,9,7,4.44
2003,9,8,4.34
2003,9,9,4.58
2003,9,10,3.88
2003,9,11,1.37
2003,9,12,1.47
2003,9,13,2.92
2003,9,14,3.31
2003,9,15,1.26
2003,9,16,3.1
2003,9,17,3.85
2003,9,18,1.98
2003,9,19,1.75
2003,9,20,3.76
2003,9,21,1.68
2003,9,22,2.23
2003,9,23,2.12
2003,9,24,3.48
2003,9,25,1.38
2003,9,26,1.41
2003,9,27,2.18
2003,9,28,1.6
2003,9,29,1.34
2003,9,30,0.52
2003,10,1,2.26
2003,10,2,1.45
2003,10,3,2.18
2003,10,4,1.2
2003,10,5,1.76
2003,10,6,1.46
2003,10,7,0.51
2003,10,8,0.53
2003,10,9,1.19
2003,10,10,1.31
2003,10,11,0.58
2003,10,12,0.64
2003,10,13,0.68
2003,10,14,1.14
2003,10,15,1.52
2003,10,16,2.01
2003,10,17,0.97
2003,10,18,0.94
2003,10,19,1.41
2003,10,20,1.05
2003,10,21,1.17
2003,10,22,0.76
2003,10,23,1.13
2003,10,24,1.1
2003,10,25,0.35
2003,10,26,0.91
2003,10,27,1.1
2003,10,28,0.58
2003,10,29,0.53
2003,10,30,0.51
2003,10,31,0.41
2003,11,1,0.4
2003,11,2,0.19
2003,11,3,0.32
2003,11,4,0.34
2003,11,5,0.29
2003,11,6,0.21
2003,11,7,0.69
2003,11,8,0.97
2003,11,9,0.26
2003,11,10,0.2
2003,11,11,0.18
2003,11,12,0.72
2003,11,13,0.55
2003,11,14,0.13
2003,11,15,0.4
2003,11,16,0.16
2003,11,17,0.17
2003,11,18,0.22
2003,11,19,0.29
2003,11,20,0.26
2003,11,21,0.42
2003,11,22,0.17
2003,11,23,0.14
2003,11,24,0.17
2003,11,25,0.35
2003,11,26,0.18
2003,11,27,0.17
2003,11,28,0.15
2003,11,29,0.15
2003,11,30,0.17
2003,12,1,0.13
2003,12,2,0.15
2003,12,3,0.15
2003,12,4,0.14
2003,12,5,0.31
2003,12,6,0.28
2003,12,7,0.16
2003,12,8,0.3
2003,12,9,0.35
2003,12,10,0.13
2003,12,11,0.12
2003,12,12,0.23
2003,12,13,0.21
2003,12,14,0.09
2003,12,15,0.11
2003,12,16,0.17
2003,12,17,0.11
2003,12,18,0.13
2003,12,19,0.1
2003,12,20,0.16
2003,12,21,0.1
2003,12,22,0.09
2003,12,23,0.15
2003,12,24,0.12
2003,12,25,0.1
2003,12,26,0.11
2003,12,27,0.09
2003,12,28,0.12
2003,12,29,0.1
2003,12,30,0.28
2003,12,31,0.16
2004,1,1,0.34
2004,1,2,0.34
2004,1,3,0.34
2004,1,4,0.17
2004,1,5,0.16
2004,1,6,0.17
2004,1,7,0.16
2004,1,8,0.15
2004,1,9,0.17
2004,1,10,0.18
2004,1,11,0.17
2004,1,12,0.18
2004,1,13,0.18
2004,1,14,0.21
2004,1,15,0.23
2004,1,16,0.26
2004,1,17,0.27
2004,1,18,0.29
2004,1,19,0.28
2004,1,20,0.47
2004,1,21,0.56
2004,1,22,0.6
2004,1,23,0.39
2004,1,24,0.23
2004,1,25,0.37
2004,1,26,0.28
2004,1,27,0.09
2004,1,28,0.3
2004,1,29,0.3
2004,1,30,0.33
2004,1,31,0.18
2004,2,1,0.16
2004,2,2,0.34
2004,2,3,0.41
2004,2,4,0.27
2004,2,5,0.4
2004,2,6,0.48
2004,2,7,0.52
2004,2,8,0.81
2004,2,9,0.6
2004,2,10,1.29
2004,2,11,1.42
2004,2,12,0.92
2004,2,13,0.41
2004,2,14,0.71
2004,2,15,0.8
2004,2,16,1.51
2004,2,17,0.69
2004,2,18,1.68
2004,2,19,1.08
2004,2,20,0.95
2004,2,21,0.94
2004,2,22,0.59
2004,2,23,1.01
2004,2,24,1.65
2004,2,25,0.6
2004,2,26,0.52
2004,2,27,0.87
2004,2,28,1.31
2004,2,29,1.12
2004,3,1,1.18
2004,3,2,0.94
2004,3,3,1.7
2004,3,4,2.61
2004,3,5,2.09
2004,3,6,2.12
2004,3,7,2.24
2004,3,8,1.12
2004,3,9,2.98
2004,3,10,3.02
2004,3,11,3.08
2004,3,12,3.02
2004,3,13,2.82
2004,3,14,1.22
2004,3,15,0.95
2004,3,16,1.21
2004,3,17,2.98
2004,3,18,1.51
2004,3,19,3.51
2004,3,20,1.21
2004,3,21,1.21
2004,3,22,1.56
2004,3,23,1.48
2004,3,24,1.8
2004,3,25,1.65
2004,3,26,2.06
2004,3,27,3.13
2004,3,28,4.33
2004,3,29,3.52
2004,3,30,3.93
2004,3,31,4.55
2004,4,1,4.82
2004,4,2,4.77
2004,4,3,4.78
2004,4,4,4.82
2004,4,5,3.93
2004,4,6,3.65
2004,4,7,4.18
2004,4,8,4.89
2004,4,9,4.77
2004,4,10,2.58
2004,4,11,3.68
2004,4,12,4.09
2004,4,13,5.13
2004,4,14,2.85
2004,4,15,4.96
2004,4,16,3.11
2004,4,17,5.29
2004,4,18,5.4
2004,4,19,5.17
2004,4,20,3.5
2004,4,21,2.96
2004,4,22,5.4
2004,4,23,6.02
2004,4,24,5.56
2004,4,25,6.24
2004,4,26,6.14
2004,4,27,4.87
2004,4,28,4.29
2004,4,29,3.29
2004,4,30,6.09
2004,5,1,4.01
2004,5,2,6.05
2004,5,3,6.47
2004,5,4,2.41
2004,5,5,5.79
2004,5,6,6.2
2004,5,7,5.68
2004,5,8,5.11
2004,5,9,5.38
2004,5,10,4.29
2004,5,11,5.62
2004,5,12,5.81
2004,5,13,5.37
2004,5,14,4.18
2004,5,15,5.14
2004,5,16,4.77
2004,5,17,5.41
2004,5,18,2.49
2004,5,19,4.16
2004,5,20,5.39
2004,5,21,4.48
2004,5,22,4.45
2004,5,23,5.21
2004,5,24,5.14
2004,5,25,5.76
2004,5,26,6.27
2004,5,27,4.9
2004,5,28,5.13
2004,5,29,3.81
2004,5,30,5.03
2004,5,31,4.0
2004,6,1,6.38
2004,6,2,6.17
2004,6,3,7.0
2004,6,4,6.35
2004,6,5,7.34
2004,6,6,3.96
2004,6,7,3.38
2004,6,8,4.85
2004,6,9,6.77
2004,6,10,6.45
2004,6,11,2.57
2004,6,12,2.52
2004,6,13,6.27
2004,6,14,3.41
2004,6,15,6.32
2004,6,16,4.36
2004,6,17,5.53
2004,6,18,4.82
2004,6,19,5.26
2004,6,20,6.13
2004,6,21,3.84
2004,6,22,4.07
2004,6,23,5.07
2004,6,24,2.46
2004,6,25,6.54
2004,6,26,4.28
2004,6,27,2.66
2004,6,28,3.44
2004,6,29,4.89
2004,6,30,1.65
2004,7,1,4.49
2004,7,2,5.74
2004,7,3,2.41
2004,7,4,6.77
2004,7,5,4.94
2004,7,6,5.69
2004,7,7,4.5
2004,7,8,6.24
2004,7,9,5.91
2004,7,10,2.56
2004,7,11,4.46
2004,7,12,5.16
2004,7,13,4.75
2004,7,14,4.95
2004,7,15,5.2
2004,7,16,6.61
2004,7,17,4.99
2004,7,18,6.82
2004,7,19,5.86
2004,7,20,5.4
2004,7,21,5.91
2004,7,22,5.36
2004,7,23,5.31
2004,7,24,4.62
2004,7,25,3.25
2004,7,26,5.49
2004,7,27,4.41
2004,7,28,1.93
2004,7,29,1.91
2004,7,30,2.84
2004,7,31,2.97
2004,8,1,4.78
2004,8,2,4.81
2004,8,3,4.97
2004,8,4,5.72
2004,8,5,5.65
2004,8,6,5.46
2004,8,7,5.9
2004,8,8,5.12
2004,8,9,4.44
2004,8,10,5.79
2004,8,11,4.24
2004,8,12,4.98
2004,8,13,4.76
2004,8,14,3.59
2004,8,15,2.75
2004,8,16,5.14
2004,8,17,1.5
2004,8,18,2.95
2004,8,19,4.41
2004,8,20,4.66
2004,8,21,2.8
2004,8,22,3.63
2004,8,23,4.0
2004,8,24,4.75
2004,8,25,4.93
2004,8,26,1.27
2004,8,27,2.92
2004,8,28,2.89
2004,8,29,4.44
2004,8,30,1.62
2004,8,31,2.31
2004,9,1,1.57
2004,9,2,1.93
2004,9,3,2.46
2004,9,4,3.79
2004,9,5,2.98
2004,9,6,2.24
2004,9,7,3.3
2004,9,8,3.78
2004,9,9,3.36
2004,9,10,3.33
2004,9,11,3.99
2004,9,12,1.54
2004,9,13,2.3
2004,9,14,1.52
2004,9,15,2.36
2004,9,16,1.96
2004,9,17,2.17
2004,9,18,0.94
2004,9,19,1.55
2004,9,20,2.85
2004,9,21,0.97
2004,9,22,1.65
2004,9,23,1.88
2004,9,24,2.06
2004,9,25,1.75
2004,9,26,2.76
2004,9,27,1.02
2004,9,28,1.31
2004,9,29,1.64
2004,9,30,1.79
2004,10,1,2.79
2004,10,2,2.04
2004,10,3,0.84
2004,10,4,2.23
2004,10,5,0.78
2004,10,6,0.63
2004,10,7,1.65
2004,10,8,1.29
2004,10,9,2.14
2004,10,10,2.45
2004,10,11,1.78
2004,10,12,2.05
2004,10,13,1.32
2004,10,14,2.17
2004,10,15,1.89
2004,10,16,1.52
2004,10,17,0.4
2004,10,18,0.43
2004,10,19,0.52
2004,10,20,0.91
2004,10,21,0.26
2004,10,22,0.65
2004,10,23,0.63
2004,10,24,0.73
2004,10,25,1.15
2004,10,26,0.39
2004,10,27,0.79
2004,10,28,1.43
2004,10,29,1.07
2004,10,30,0.88
2004,10,31,0.48
2004,11,1,1.2
2004,11,2,1.11
2004,11,3,0.7
2004,11,4,0.21
2004,11,5,0.31
2004,11,6,0.51
2004,11,7,0.28
2004,11,8,0.6
2004,11,9,0.49
2004,11,10,0.28
2004,11,11,0.29
2004,11,12,0.12
2004,11,13,0.67
2004,11,14,0.68
2004,11,15,0.17
2004,11,16,0.44
2004,11,17,0.6
2004,11,18,0.33
2004,11,19,0.34
2004,11,20,0.41
2004,11,21,0.47
2004,11,22,0.32
2004,11,23,0.18
2004,11,24,0.42
2004,11,25,0.31
2004,11,26,0.3
2004,11,27,0.45
2004,11,28,0.23
2004,11,29,0.19
2004,11,30,0.16
2004,12,1,0.14
2004,12,2,0.15
2004,12,3,0.35
2004,12,4,0.14
2004,12,5,0.14
2004,12,6,0.17
2004,12,7,0.14
2004,12,8,0.15
2004,12,9,0.19
2004,12,10,0.18
2004,12,11,0.14
2004,12,12,0.27
2004,12,13,0.2
2004,12,14,0.13
2004,12,15,0.12
2004,12,16,0.13
2004,12,17,0.12
2004,12,18,0.15
2004,12,19,0.1
2004,12,20,0.16
2004,12,21,0.25
2004,12,22,0.12
2004,12,23,0.14
2004,12,24,0.24
2004,12,25,0.19
2004,12,26,0.14
2004,12,27,0.22
2004,12,28,0.15
2004,12,29,0.14
2004,12,30,0.09
2004,12,31,0.3
2005,1,1,0.26
2005,1,2,0.12
2005,1,3,0.26
2005,1,4,0.11
2005,1,5,0.18
2005,1,6,0.15
2005,1,7,0.14
2005,1,8,0.16
2005,1,9,0.15
2005,1,10,0.16
2005,1,11,0.33
2005,1,12,0.15
2005,1,13,0.18
2005,1,14,0.21
2005,1,15,0.3
2005,1,16,0.17
2005,1,17,0.2
2005,1,18,0.14
2005,1,19,0.18
2005,1,20,0.15
2005,1,21,0.17
2005,1,22,0.13
2005,1,23,0.26
2005,1,24,0.25
2005,1,25,0.32
2005,1,26,0.28
2005,1,27,0.37
2005,1,28,0.26
2005,1,29,0.53
2005,1,30,0.21
2005,1,31,0.83
2005,2,1,0.39
2005,2,2,0.39
2005,2,3,0.17
2005,2,4,0.27
2005,2,5,0.15
2005,2,6,0.31
2005,2,7,0.51
2005,2,8,0.61
2005,2,9,1.19
2005,2,10,0.68
2005,2,11,0.69
2005,2,12,0.67
2005,2,13,0.38
2005,2,14,0.62
2005,2,15,1.23
2005,2,16,1.23
2005,2,17,0.56
2005,2,18,0.54
2005,2,19,0.58
2005,2,20,0.9
2005,2,21,1.09
2005,2,22,1.81
2005,2,23,1.93
2005,2,24,2.0
2005,2,25,1.32
2005,2,26,1.95
2005,2,27,2.28
2005,2,28,1.99
2005,3,1,2.51
2005,3,2,1.96
2005,3,3,2.16
2005,3,4,1.83
2005,3,5,2.33
2005,3,6,1.89
2005,3,7,2.02
2005,3,8,1.64
2005,3,9,3.06
2005,3,10,2.84
2005,3,11,3.12
2005,3,12,1.96
2005,3,13,2.96
2005,3,14,3.33
2005,3,15,3.33
2005,3,16,3.22
2005,3,17,0.87
2005,3,18,2.36
2005,3,19,2.92
2005,3,20,3.46
2005,3,21,2.65
2005,3,22,3.99
2005,3,23,2.11
2005,3,24,2.57
2005,3,25,3.87
2005,3,26,4.12
2005,3,27,2.54
2005,3,28,3.25
2005,3,29,2.66
2005,3,30,3.32
2005,3,31,4.51
2005,4,1,4.33
2005,4,2,3.02
2005,4,3,4.09
2005,4,4,4.01
2005,4,5,4.12
2005,4,6,3.58
2005,4,7,3.84
2005,4,8,3.51
2005,4,9,2.23
2005,4,10,3.51
2005,4,11,2.16
2005,4,12,3.29
2005,4,13,4.29
2005,4,14,4.76
2005,4,15,2.39
2005,4,16,4.61
2005,4,17,5.44
2005,4,18,5.24
2005,4,19,5.42
2005,4,20,3.59
2005,4,21,3.56
2005,4,22,2.76
2005,4,23,4.16
2005,4,24,5.06
2005,4,25,5.98
2005,4,26,4.88
2005,4,27,5.26
2005,4,28,3.04
2005,4,29,3.28
2005,4,30,2.1
2005,5,1,2.71
2005,5,2,6.33
2005,5,3,2.65
2005,5,4,2.72
2005,5,5,3.47
2005,5,6,4.04
2005,5,7,4.07
2005,5,8,5.49
2005,5,9,4.27
2005,5,10,6.37
2005,5,11,4.8
2005,5,12,6.32
2005,5,13,5.38
2005,5,14,6.68
2005,5,15,4.3
2005,5,16,2.71
2005,5,17,4.86
2005,5,18,3.0
2005,5,19,5.66
2005,5,20,6.76
2005,5,21,7.65
2005,5,22,5.65
2005,5,23,5.84
2005,5,24,5.92
2005,5,25,6.04
2005,5,26,4.26
2005,5,27,7.0
2005,5,28,7.76
2005,5,29,2.98
2005,5,30,3.72
2005,5,31,4.89
2005,6,1,3.59
2005,6,2,5.12
2005,6,3,6.54
2005,6,4,2.78
2005,6,5,4.21
2005,6,6,3.69
2005,6,7,6.32
2005,6,8,7.36
2005,6,9,7.22
2005,6,10,7.82
2005,6,11,5.65
2005,6,12,3.97
2005,6,13,3.25
2005,6,14,4.74
2005,6,15,6.33
2005,6,16,5.05
2005,6,17,6.24
2005,6,18,5.74
2005,6,19,7.65
2005,6,20,7.86
2005,6,21,7.5
2005,6,22,5.05
2005,6,23,5.8
2005,6,24,6.31
2005,6,25,3.73
2005,6,26,6.22
2005,6,27,5.45
2005,6,28,5.12
2005,6,29,5.55
2005,6,30,3.98
2005,7,1,6.41
2005,7,2,6.9
2005,7,3,7.2
2005,7,4,7.1
2005,7,5,7.16
2005,7,6,6.28
2005,7,7,5.1
2005,7,8,5.89
2005,7,9,6.39
2005,7,10,7.32
2005,7,11,6.42
2005,7,12,7.45
2005,7,13,7.04
2005,7,14,7.01
2005,7,15,5.99
2005,7,16,5.83
2005,7,17,4.18
2005,7,18,5.35
2005,7,19,2.38
2005,7,20,4.58
2005,7,21,5.95
2005,7,22,2.86
2005,7,23,4.41
2005,7,24,4.41
2005,7,25,4.24
2005,7,26,5.32
2005,7,27,4.3
2005,7,28,5.59
2005,7,29,5.57
2005,7,30,5.34
2005,7,31,5.45
2005,8,1,4.4
2005,8,2,4.76
2005,8,3,6.38
2005,8,4,2.37
2005,8,5,5.83
2005,8,6,5.55
2005,8,7,3.59
2005,8,8,2.34
2005,8,9,4.05
2005,8,10,1.78
2005,8,11,1.81
2005,8,12,3.64
2005,8,13,3.42
2005,8,14,3.09
2005,8,15,4.88
2005,8,16,3.1
2005,8,17,4.66
2005,8,18,5.43
2005,8,19,5.75
2005,8,20,5.46
2005,8,21,2.5
2005,8,22,3.4
2005,8,23,2.89
2005,8,24,3.98
2005,8,25,4.66
2005,8,26,2.39
2005,8,27,3.54
2005,8,28,1.95
2005,8,29,2.57
2005,8,30,4.13
2005,8,31,5.26
2005,9,1,5.21
2005,9,2,4.99
2005,9,3,4.06
2005,9,4,3.98
2005,9,5,2.74
2005,9,6,2.96
2005,9,7,4.19
2005,9,8,2.19
2005,9,9,4.39
2005,9,10,3.41
2005,9,11,3.92
2005,9,12,2.32
2005,9,13,4.3
2005,9,14,1.32
2005,9,15,1.6
2005,9,16,3.39
2005,9,17,3.64
2005,9,18,1.35
2005,9,19,3.02
2005,9,20,0.76
2005,9,21,2.63
2005,9,22,2.93
2005,9,23,1.87
2005,9,24,2.61
2005,9,25,2.49
2005,9,26,2.8
2005,9,27,2.72
2005,9,28,0.75
2005,9,29,1.96
2005,9,30,2.02
2005,10,1,1.86
2005,10,2,0.97
2005,10,3,2.02
2005,10,4,2.21
2005,10,5,2.6
2005,10,6,0.93
2005,10,7,1.21
2005,10,8,1.7
2005,10,9,2.07
2005,10,10,1.08
2005,10,11,2.02
2005,10,12,1.69
2005,10,13,1.9
2005,10,14,0.85
2005,10,15,1.17
2005,10,16,0.79
2005,10,17,1.55
2005,10,18,1.66
2005,10,19,0.93
2005,10,20,1.29
2005,10,21,0.52
2005,10,22,0.38
2005,10,23,0.45
2005,10,24,1.16
2005,10,25,1.46
2005,10,26,0.42
2005,10,27,0.87
2005,10,28,0.49
2005,10,29,1.36
2005,10,30,0.35
2005,10,31,0.31
2005,11,1,1.06
2005,11,2,0.82
2005,11,3,0.48
2005,11,4,0.18
2005,11,5,0.21
2005,11,6,0.27
2005,11,7,0.14
2005,11,8,0.45
2005,11,9,0.12
2005,11,10,0.21
2005,11,11,0.31
2005,11,12,0.17
2005,11,13,0.45
2005,11,14,0.24
2005,11,15,0.38
2005,11,16,0.66
2005,11,17,0.45
2005,11,18,0.37
2005,11,19,0.36
2005,11,20,0.35
2005,11,21,0.36
2005,11,22,0.4
2005,11,23,0.24
2005,11,24,0.16
2005,11,25,0.13
2005,11,26,0.11
2005,11,27,0.26
2005,11,28,0.15
2005,11,29,0.21
2005,11,30,0.17
2005,12,1,0.22
2005,12,2,0.16
2005,12,3,0.22
2005,12,4,0.35
2005,12,5,0.14
2005,12,6,0.12
2005,12,7,0.14
2005,12,8,0.17
2005,12,9,0.22
2005,12,10,0.2
2005,12,11,0.13
2005,12,12,0.28
2005,12,13,0.26
2005,12,14,0.24
2005,12,15,0.11
2005,12,16,0.17
2005,12,17,0.19
2005,12,18,0.18
2005,12,19,0.16
2005,12,20,0.16
2005,12,21,0.24
2005,12,22,0.28
2005,12,23,0.1
2005,12,24,0.1
2005,12,25,0.16
2005,12,26,0.17
2005,12,27,0.1
2005,12,28,0.15
2005,12,29,0.12
2005,12,30,0.12
2005,12,31,0.11
2006,1,1,0.13
2006,1,2,0.13
2006,1,3,0.18
2006,1,4,0.16
2006,1,5,0.1
2006,1,6,0.17
2006,1,7,0.22
2006,1,8,0.34
2006,1,9,0.17
2006,1,10,0.19
2006,1,11,0.14
2006,1,12,0.42
2006,1,13,0.22
2006,1,14,0.31
2006,1,15,0.17
2006,1,16,0.21
2006,1,17,0.19
2006,1,18,0.45
2006,1,19,0.55
2006,1,20,0.54
2006,1,21,0.58
2006,1,22,0.62
2006,1,23,0.21
2006,1,24,0.23
2006,1,25,0.27
2006,1,26,0.31
2006,1,27,0.55
2006,1,28,0.53
2006,1,29,0.74
2006,1,30,0.69
2006,1,31,0.51
2006,2,1,0.42
2006,2,2,0.29
2006,2,3,0.67
2006,2,4,0.99
2006,2,5,1.15
2006,2,6,1.08
2006,2,7,0.91
2006,2,8,0.97
2006,2,9,0.29
2006,2,10,0.52
2006,2,11,0.76
2006,2,12,0.63
2006,2,13,0.48
2006,2,14,0.7
2006,2,15,0.41
2006,2,16,0.97
2006,2,17,1.33
2006,2,18,0.76
2006,2,19,0.53
2006,2,20,0.65
2006,2,21,0.96
2006,2,22,0.9
2006,2,23,1.37
2006,2,24,0.68
2006,2,25,1.62
2006,2,26,2.2
2006,2,27,2.03
2006,2,28,1.81
2006,3,1,1.63
2006,3,2,1.21
2006,3,3,1.56
2006,3,4,1.2
2006,3,5,1.2
2006,3,6,1.55
2006,3,7,2.2
2006,3,8,1.74
2006,3,9,2.82
2006,3,10,2.68
2006,3,11,3.0
2006,3,12,3.12
2006,3,13,3.27
2006,3,14,1.95
2006,3,15,1.29
2006,3,16,2.63
2006,3,17,3.3
2006,3,18,1.18
2006,3,19,1.7
2006,3,20,3.74
2006,3,21,2.94
2006,3,22,3.39
2006,3,23,3.36
2006,3,24,2.12
2006,3,25,3.97
2006,3,26,4.05
2006,3,27,3.5
2006,3,28,1.37
2006,3,29,1.67
2006,3,30,1.24
2006,3,31,2.13
2006,4,1,1.05
2006,4,2,1.54
2006,4,3,0.96
2006,4,4,1.49
2006,4,5,1.44
2006,4,6,2.32
2006,4,7,1.24
2006,4,8,1.73
2006,4,9,2.24
2006,4,10,1.98
2006,4,11,1.89
2006,4,12,3.16
2006,4,13,3.81
2006,4,14,3.69
2006,4,15,4.16
2006,4,16,3.79
2006,4,17,3.39
2006,4,18,3.03
2006,4,19,3.81
2006,4,20,3.19
2006,4,21,3.34
2006,4,22,4.05
2006,4,23,6.0
2006,4,24,6.25
2006,4,25,4.19
2006,4,26,5.44
2006,4,27,5.49
2006,4,28,5.1
2006,4,29,5.11
2006,4,30,6.7
2006,5,1,6.26
2006,5,2,5.63
2006,5,3,3.99
2006,5,4,5.99
2006,5,5,5.91
2006,5,6,5.82
2006,5,7,6.06
2006,5,8,6.58
2006,5,9,6.9
2006,5,10,7.01
2006,5,11,6.88
2006,5,12,6.59
2006,5,13,5.23
2006,5,14,5.1
2006,5,15,4.9
2006,5,16,5.25
2006,5,17,6.77
2006,5,18,5.77
2006,5,19,2.94
2006,5,20,1.9
2006,5,21,3.7
2006,5,22,5.47
2006,5,23,2.17
2006,5,24,2.87
2006,5,25,5.36
2006,5,26,5.17
2006,5,27,4.38
2006,5,28,4.97
2006,5,29,5.33
2006,5,30,5.75
2006,5,31,5.63
2006,6,1,5.07
2006,6,2,6.19
2006,6,3,2.48
2006,6,4,5.69
2006,6,5,5.98
2006,6,6,4.67
2006,6,7,4.08
2006,6,8,5.24
2006,6,9,5.59
2006,6,10,8.2
2006,6,11,6.2
2006,6,12,7.56
2006,6,13,7.82
2006,6,14,7.39
2006,6,15,6.96
2006,6,16,6.41
2006,6,17,7.77
2006,6,18,8.13
2006,6,19,6.98
2006,6,20,7.07
2006,6,21,6.42
2006,6,22,5.04
2006,6,23,4.02
2006,6,24,6.83
2006,6,25,6.21
2006,6,26,5.68
2006,6,27,2.4
2006,6,28,3.3
2006,6,29,6.62
2006,6,30,7.1
2006,7,1,7.99
2006,7,2,6.94
2006,7,3,7.57
2006,7,4,6.41
2006,7,5,8.08
2006,7,6,6.32
2006,7,7,6.57
2006,7,8,6.66
2006,7,9,6.1
2006,7,10,5.25
2006,7,11,6.48
2006,7,12,7.59
2006,7,13,6.73
2006,7,14,5.07
2006,7,15,7.03
2006,7,16,7.9
2006,7,17,7.52
2006,7,18,6.4
2006,7,19,5.35
2006,7,20,4.61
2006,7,21,4.01
2006,7,22,3.8
2006,7,23,5.91
2006,7,24,5.65
2006,7,25,7.05
2006,7,26,7.22
2006,7,27,6.96
2006,7,28,6.65
2006,7,29,6.31
2006,7,30,4.14
2006,7,31,5.53
2006,8,1,6.27
2006,8,2,5.53
2006,8,3,4.26
2006,8,4,5.47
2006,8,5,6.66
2006,8,6,5.7
2006,8,7,5.87
2006,8,8,3.67
2006,8,9,4.42
2006,8,10,4.89
2006,8,11,5.45
2006,8,12,4.36
2006,8,13,3.18
2006,8,14,3.46
2006,8,15,2.23
2006,8,16,4.29
2006,8,17,3.84
2006,8,18,4.35
2006,8,19,5.27
2006,8,20,4.39
2006,8,21,3.47
2006,8,22,3.43
2006,8,23,4.38
2006,8,24,3.36
2006,8,25,3.71
2006,8,26,4.03
2006,8,27,3.78
2006,8,28,1.48
2006,8,29,3.16
2006,8,30,3.6
2006,8,31,2.09
2006,9,1,3.11
2006,9,2,3.23
2006,9,3,2.98
2006,9,4,1.96
2006,9,5,2.23
2006,9,6,2.52
2006,9,7,2.4
2006,9,8,2.32
2006,9,9,2.15
2006,9,10,4.0
2006,9,11,3.88
2006,9,12,3.6
2006,9,13,3.81
2006,9,14,3.07
2006,9,15,4.31
2006,9,16,4.15
2006,9,17,3.65
2006,9,18,2.08
2006,9,19,1.36
2006,9,20,2.45
2006,9,21,3.23
2006,9,22,2.81
2006,9,23,3.16
2006,9,24,3.01
2006,9,25,1.73
2006,9,26,2.83
2006,9,27,1.62
2006,9,28,0.89
2006,9,29,1.06
2006,9,30,0.75
2006,10,1,0.64
2006,10,2,1.53
2006,10,3,0.76
2006,10,4,1.11
2006,10,5,1.3
2006,10,6,1.81
2006,10,7,0.61
2006,10,8,1.32
2006,10,9,1.07
2006,10,10,0.86
2006,10,11,0.99
2006,10,12,0.81
2006,10,13,1.15
2006,10,14,0.75
2006,10,15,0.98
2006,10,16,0.47
2006,10,17,0.69
2006,10,18,1.77
2006,10,19,0.87
2006,10,20,0.8
2006,10,21,0.43
2006,10,22,0.46
2006,10,23,0.41
2006,10,24,0.58
2006,10,25,0.55
2006,10,26,0.78
2006,10,27,0.62
2006,10,28,0.75
2006,10,29,1.02
